language,date,condition,speaker,duration,start,end,IOI
Mandarin,13010,sing,3,0.411964884,10.40865466,10.82061954,2.427391358
Mandarin,13010,sing,3,0.460556399,10.82061954,11.28117594,2.171286737
Mandarin,13010,sing,3,0.507966616,11.28117594,11.78914255,1.968633308
Mandarin,13010,sing,3,0.433464846,11.78914255,12.2226074,2.306992158
Mandarin,13010,sing,3,0.514739504,12.2226074,12.7373469,1.942730239
Mandarin,13010,sing,3,0.487647951,12.7373469,13.22499486,2.050659696
Mandarin,13010,sing,3,0.563331019,13.22499486,13.78832587,1.775155223
Mandarin,13010,sing,3,0.501648773,29.56347828,30.06512705,1.993426586
Mandarin,13010,sing,3,0.250596864,30.06512705,30.31572391,3.990472923
Mandarin,13010,sing,3,0.331871523,30.31572391,30.64759544,3.013214248
Mandarin,13010,sing,3,0.413146181,30.64759544,31.06074162,2.420450789
Mandarin,13010,sing,3,0.237051088,31.06074162,31.2977927,4.218499947
Mandarin,13010,sing,3,0.26414264,31.2977927,31.56193534,3.785833285
Mandarin,13010,sing,3,0.467329287,31.56193534,32.02926463,2.139818814
Mandarin,13010,sing,3,0.392827516,32.02926463,32.42209215,2.54564652
Mandarin,13010,sing,3,0.405918248,32.42209215,32.8280104,2.463550246
Mandarin,13010,sing,3,0.523387178,48.75799637,49.28138355,1.910631446
Mandarin,13010,sing,3,0.514739504,49.28138355,49.79612306,1.942730239
Mandarin,13010,sing,3,0.372508852,49.79612306,50.16863191,2.684499966
Mandarin,13010,sing,3,0.325098634,50.16863191,50.49373054,3.075989544
Mandarin,13010,sing,3,0.423896162,70.6477017,71.07159786,2.359068305
Mandarin,13010,sing,3,0.30477997,71.07159786,71.37637783,3.281055514
Mandarin,13010,sing,3,0.250596864,71.37637783,71.6269747,3.990472923
Mandarin,13010,sing,3,0.318325746,71.6269747,71.94530044,3.14143613
Mandarin,13010,sing,3,0.230278199,71.94530044,72.17557864,4.342573474
Mandarin,13010,sing,3,0.243823976,72.17557864,72.41940262,4.101319393
Mandarin,13010,sing,3,0.426691958,72.41940262,72.84609457,2.343611081
Mandarin,13010,sing,3,0.209959535,72.84609457,73.05605411,4.76282252
Mandarin,13010,sing,3,0.196413758,73.05605411,73.25246787,5.091293039
Mandarin,13010,sing,3,0.578491294,73.25246787,73.83095916,1.728634485
