language,date,condition,speaker,duration,start,end,IOI
Mandarin,13010,conv,3,0.172708649,71.04832238,71.22103103,5.790097966
Mandarin,13010,conv,3,0.450397066,71.22103103,71.67142809,2.22026313
Mandarin,13010,conv,3,0.62649216,71.67142809,72.29792025,1.596189169
Mandarin,13010,conv,3,0.338644411,72.65645777,72.99510219,2.952949963
Mandarin,13010,conv,3,0.182867982,73.14749217,73.33036015,5.468425857
Mandarin,13010,conv,3,0.094820435,73.50984169,73.60466212,10.54624987
Mandarin,13010,conv,3,0.111752656,73.60466212,73.71641478,8.94833322
Mandarin,13010,conv,3,0.182867982,73.71641478,73.89928276,5.468425857
Mandarin,13010,conv,3,0.162549317,73.89928276,74.06183208,6.151979089
Mandarin,13010,conv,3,0.18964087,74.06183208,74.25147295,5.273124933
Mandarin,13010,conv,3,0.22632435,74.25147295,74.4777973,4.418437521
Mandarin,13010,conv,3,0.206573091,74.4777973,74.68437039,4.840901578
Mandarin,13010,conv,3,0.45378351,74.68437039,75.1381539,2.203694002
Mandarin,13010,conv,3,0.213345979,75.25113876,75.46448474,4.687222163
Mandarin,13010,conv,3,0.230278199,75.46448474,75.69476294,4.342573474
Mandarin,13010,conv,3,0.138844208,76.57308417,76.71192838,7.202316982
Mandarin,13010,conv,3,0.121911988,76.71192838,76.83384036,8.202638785
Mandarin,13010,conv,3,0.104979767,76.83384036,76.93882013,9.525645041
Mandarin,13010,conv,3,0.199800202,76.93882013,77.13862033,5.004999937
Mandarin,13010,conv,3,0.152389985,77.13862033,77.29101032,6.562111028
Mandarin,13010,conv,3,0.182867982,77.29101032,77.4738783,5.468425857
Mandarin,13010,conv,3,0.098206879,77.4738783,77.57208518,10.18258608
Mandarin,13010,conv,3,0.125298432,77.57208518,77.69738361,7.980945845
Mandarin,13010,conv,3,0.149003541,77.69738361,77.84638715,6.711249915
Mandarin,13010,conv,3,0.138844208,77.84638715,77.98523136,7.202316982
Mandarin,13010,conv,3,0.216732423,77.98523136,78.20196378,4.613984317
Mandarin,13010,conv,3,0.094820435,79.27814375,79.37296419,10.54624987
Mandarin,13010,conv,3,0.13207132,79.37296419,79.50503551,7.571666571
Mandarin,13010,conv,3,0.169322205,79.50503551,79.67435771,5.905899925
Mandarin,13010,conv,3,0.416532625,79.67435771,80.09089034,2.400772327
