language,date,condition,speaker,duration,start,end,IOI
Mandarin,13012,conv,16,0.395447218,83.30931215,83.70475937,2.528782489
Mandarin,13012,conv,16,0.142230653,83.70475937,83.84699002,7.030833244
Mandarin,13012,conv,16,0.145617097,83.84699002,83.99260712,6.867325495
Mandarin,13012,conv,16,0.179481538,83.99260712,84.17208865,5.571603703
Mandarin,13012,conv,16,0.108366211,84.17208865,84.28045487,9.227968633
Mandarin,13012,conv,16,0.257369752,84.28045487,84.53782462,3.885460477
Mandarin,13012,conv,16,0.125298432,84.53782462,84.66312305,7.980945845
Mandarin,13012,conv,16,0.253983308,84.66312305,84.91710636,3.937266617
Mandarin,13012,conv,16,0.480875063,84.91710636,85.39798142,2.079542227
Mandarin,13012,conv,16,0.270915529,85.62480671,85.89572224,3.691187453
Mandarin,13012,conv,16,0.633265048,85.89572224,86.52898729,1.579117627
Mandarin,13012,conv,16,0.399600405,86.52898729,86.9285877,2.502499968
Mandarin,13012,conv,16,0.169322205,86.9285877,87.0979099,5.905899925
Mandarin,13012,conv,16,0.13207132,87.0979099,87.22998122,7.571666571
Mandarin,13012,conv,16,0.176095094,87.22998122,87.40607631,5.678749928
Mandarin,13012,conv,16,0.149003541,87.40607631,87.55507986,6.711249915
Mandarin,13012,conv,16,0.18964087,87.55507986,87.74472073,5.273124933
Mandarin,13012,conv,16,0.067728882,87.74472073,87.81244961,14.76474981
Mandarin,13012,conv,16,0.081274659,87.81244961,87.89372427,12.30395818
Mandarin,13012,conv,16,0.118525544,87.89372427,88.01224981,8.436999893
Mandarin,13012,conv,16,0.155776429,88.01224981,88.16802624,6.419456441
Mandarin,13012,conv,16,0.135457764,88.16802624,88.303484,7.382374907
Mandarin,13012,conv,16,0.37928174,142.4635162,142.8427979,2.636562467
Mandarin,13012,conv,16,0.325098634,142.8427979,143.1678965,3.075989544
Mandarin,13012,conv,16,0.169322205,143.1678965,143.3372187,5.905899925
Mandarin,13012,conv,16,0.196413758,143.3372187,143.5336325,5.091293039
Mandarin,13012,conv,16,0.135457764,145.3083704,145.4438281,7.382374907
Mandarin,13012,conv,16,0.149003541,145.4438281,145.5928317,6.711249915
Mandarin,13012,conv,16,0.155776429,145.5928317,145.7486081,6.419456441
Mandarin,13012,conv,16,0.135457764,145.7486081,145.8840659,7.382374907
