language,date,condition,speaker,duration,start,end,IOI
Mandarin,13012,sing,11,0.819519474,1.579289327,2.398808801,1.220227257
Mandarin,13012,sing,11,0.223505311,2.398808801,2.622314112,4.47416661
Mandarin,13012,sing,11,0.352190187,2.622314112,2.974504299,2.839374964
Mandarin,13012,sing,11,0.331871523,2.974504299,3.306375822,3.013214248
Mandarin,13012,sing,11,0.345417299,3.306375822,3.651793121,2.895048983
Mandarin,13012,sing,11,0.277688417,3.651793121,3.929481538,3.601158491
Mandarin,13012,sing,11,0.325098634,3.929481538,4.254580172,3.075989544
Mandarin,13012,sing,11,0.650197269,4.254580172,4.904777441,1.537994772
Mandarin,13012,sing,11,0.386054628,4.904777441,5.290832069,2.590306985
Mandarin,13012,sing,11,0.250596864,5.290832069,5.541428933,3.990472923
Mandarin,13012,sing,11,0.629878604,5.541428933,6.171307537,1.587607507
Mandarin,13012,sing,11,0.649294682,37.60392529,38.25321997,1.540132743
Mandarin,13012,sing,11,0.26414264,38.25321997,38.51736261,3.785833285
Mandarin,13012,sing,11,0.277688417,38.51736261,38.79505103,3.601158491
Mandarin,13012,sing,11,0.277688417,38.79505103,39.07273944,3.601158491
Mandarin,13012,sing,11,0.325098634,39.07273944,39.39783808,3.075989544
Mandarin,13012,sing,11,0.318325746,39.39783808,39.71616383,3.14143613
Mandarin,13012,sing,11,0.372508852,39.71616383,40.08867268,2.684499966
Mandarin,13012,sing,11,0.555376834,40.08867268,40.64404951,1.800579246
Mandarin,13012,sing,11,0.345417299,40.64404951,40.98946681,2.895048983
Mandarin,13012,sing,11,0.298007081,40.98946681,41.28747389,3.355624958
Mandarin,13012,sing,11,0.651099855,41.28747389,41.93857375,1.535862729
Mandarin,13012,sing,11,0.582468386,81.23029482,81.81276321,1.716831374
Mandarin,13012,sing,11,0.237051088,81.81276321,82.0498143,4.218499947
Mandarin,13012,sing,11,0.277688417,82.0498143,82.32750271,3.601158491
Mandarin,13012,sing,11,0.596014163,82.32750271,82.92351688,1.677812479
Mandarin,13012,sing,11,0.291234193,82.92351688,83.21475107,3.433662747
Mandarin,13012,sing,11,0.284461305,83.21475107,83.49921238,3.515416622
Mandarin,13012,sing,11,0.56892261,83.49921238,84.06813499,1.757708311
Mandarin,13012,sing,11,0.311552858,84.06813499,84.37968784,3.20972822
