language,date,condition,speaker,duration,start,end,IOI
Mandarin,13011,conv,7,0.149003541,36.98708969,37.13609323,6.711249915
Mandarin,13011,conv,7,0.098206879,41.60791621,41.70612309,10.18258608
Mandarin,13011,conv,7,0.135457764,41.70612309,41.84158085,7.382374907
Mandarin,13011,conv,7,0.155776429,41.84158085,41.99735728,6.419456441
Mandarin,13011,conv,7,0.138844208,41.99735728,42.13620149,7.202316982
Mandarin,13011,conv,7,0.125298432,42.13620149,42.26149992,7.980945845
Mandarin,13011,conv,8,0.138844208,51.07881065,51.21765485,7.202316982
Mandarin,13011,conv,8,0.169322205,51.21765485,51.38697706,5.905899925
Mandarin,13011,conv,8,0.128684876,51.38697706,51.51566194,7.770920954
Mandarin,13011,conv,8,0.179481538,51.51566194,51.69514347,5.571603703
Mandarin,13011,conv,8,0.067728882,51.69514347,51.76287236,14.76474981
