language,date,condition,speaker,duration,start,end,IOI
Mandarin,13011,conv,8,0.138844208,51.07881065,51.21765485,7.202316982
Mandarin,13011,conv,8,0.169322205,51.21765485,51.38697706,5.905899925
Mandarin,13011,conv,8,0.128684876,51.38697706,51.51566194,7.770920954
Mandarin,13011,conv,8,0.179481538,51.51566194,51.69514347,5.571603703
Mandarin,13011,conv,8,0.067728882,51.69514347,51.76287236,14.76474981
Mandarin,13011,conv,8,0.230278199,51.76287236,51.99315055,4.342573474
Mandarin,13011,conv,8,0.220118867,51.99315055,52.21326942,4.542999943
Mandarin,13011,conv,8,0.1151391,52.44132589,52.55646499,8.685146949
Mandarin,13011,conv,8,0.101593323,52.55646499,52.65805831,9.843166542
Mandarin,13011,conv,8,0.162549317,52.65805831,52.82060763,6.151979089
Mandarin,13011,conv,8,0.13207132,52.82060763,52.95267895,7.571666571
Mandarin,13011,conv,8,0.118525544,52.95267895,53.0712045,8.436999893
Mandarin,13011,conv,8,0.071115326,53.0712045,53.14231982,14.06166649
Mandarin,13011,conv,8,0.132347343,53.14231982,53.27466716,7.555875148
Mandarin,13011,conv,8,0.108366211,53.27466716,53.38303338,9.227968633
Mandarin,13011,conv,8,0.104979767,53.38303338,53.48801314,9.525645041
Mandarin,13011,conv,8,0.1151391,53.48801314,53.60315224,8.685146949
Mandarin,13011,conv,8,0.108366211,53.60315224,53.71151845,9.227968633
Mandarin,13011,conv,8,0.125298432,53.71151845,53.83681689,7.980945845
Mandarin,13011,conv,8,0.155776429,53.83681689,53.99259332,6.419456441
Mandarin,13011,conv,8,0.237051088,53.99259332,54.2296444,4.218499947
Mandarin,13011,conv,8,0.159162873,54.2296444,54.38880728,6.282872261
Mandarin,13011,conv,8,0.088047547,54.38880728,54.47685482,11.35749986
Mandarin,13011,conv,8,0.138844208,54.47685482,54.61569903,7.202316982
Mandarin,13011,conv,8,0.142230653,54.61569903,54.75792968,7.030833244
Mandarin,13011,conv,8,0.152389985,54.75792968,54.91031967,6.562111028
Mandarin,13011,conv,8,0.077888214,55.24909199,55.3269802,12.83891288
Mandarin,13011,conv,8,0.091433991,55.3269802,55.41841419,10.93685171
Mandarin,13011,conv,8,0.081274659,55.41841419,55.49968885,12.30395818
Mandarin,13011,conv,8,0.155776429,55.49968885,55.65546528,6.419456441
