language,date,condition,speaker,duration,start,end,IOI
Mandarin,13012,sing,15,0.203186646,21.69488214,21.89806879,4.921583271
Mandarin,13012,sing,15,0.26414264,21.89806879,22.16221143,3.785833285
Mandarin,13012,sing,15,0.467329287,22.16221143,22.62954071,2.139818814
Mandarin,13012,sing,15,0.237051088,22.62954071,22.8665918,4.218499947
Mandarin,13012,sing,15,0.975295903,22.8665918,23.8418877,1.025329848
Mandarin,13012,sing,15,0.284461305,23.8418877,24.12634901,3.515416622
Mandarin,13012,sing,15,0.345417299,24.12634901,24.47176631,2.895048983
Mandarin,13012,sing,15,0.345417299,24.47176631,24.81718361,2.895048983
Mandarin,13012,sing,15,0.358963075,24.81718361,25.17614668,2.785801852
Mandarin,13012,sing,15,0.291234193,25.17614668,25.46738087,3.433662747
Mandarin,13012,sing,15,0.636651492,25.46738087,26.10403237,1.570718065
Mandarin,13012,sing,15,0.257608877,56.26964177,56.52725065,3.881853801
Mandarin,13012,sing,15,0.26414264,56.52725065,56.79139329,3.785833285
Mandarin,13012,sing,15,0.419919069,56.79139329,57.21131236,2.38141126
Mandarin,13012,sing,15,0.277688417,57.21131236,57.48900078,3.601158491
Mandarin,13012,sing,15,0.83306525,57.48900078,58.32206603,1.200386164
Mandarin,13012,sing,15,0.37928174,58.32206603,58.70134777,2.636562467
Mandarin,13012,sing,15,0.26414264,58.70134777,58.96549041,3.785833285
Mandarin,13012,sing,15,0.311552858,58.96549041,59.27704326,3.20972822
Mandarin,13012,sing,15,0.331871523,59.27704326,59.60891479,3.013214248
Mandarin,13012,sing,15,0.26414264,59.60891479,59.87305743,3.785833285
Mandarin,13012,sing,15,0.751551467,59.87305743,60.62460889,1.330580864
Mandarin,13012,sing,15,0.209720409,107.0483969,107.2581173,4.768253138
Mandarin,13012,sing,15,0.30477997,107.2581173,107.5628973,3.281055514
Mandarin,13012,sing,15,0.514739504,107.5628973,108.0776368,1.942730239
Mandarin,13012,sing,15,0.257369752,108.0776368,108.3350066,3.885460477
Mandarin,13012,sing,15,0.853383915,108.3350066,109.1883905,1.171805541
Mandarin,13012,sing,15,0.257369752,109.1883905,109.4457602,3.885460477
Mandarin,13012,sing,15,0.243823976,109.4457602,109.6895842,4.101319393
Mandarin,13012,sing,15,0.365735964,109.6895842,110.0553202,2.734212928
