language,date,condition,speaker,duration,start,end,IOI
Mandarin,13012,sing,14,0.588763024,16.80403164,17.39279467,1.698476227
Mandarin,13012,sing,14,0.507966616,17.39279467,17.90076128,1.968633308
Mandarin,13012,sing,14,0.270915529,17.90076128,18.17167681,3.691187453
Mandarin,13012,sing,14,0.521512393,18.17167681,18.6931892,1.917499976
Mandarin,13012,sing,14,0.358963075,18.6931892,19.05215228,2.785801852
Mandarin,13012,sing,14,0.311552858,19.05215228,19.36370514,3.20972822
Mandarin,13012,sing,14,0.575695498,19.36370514,19.93940063,1.73702939
Mandarin,13012,sing,14,0.277688417,19.93940063,20.21708905,3.601158491
Mandarin,13012,sing,14,0.325098634,20.21708905,20.54218769,3.075989544
Mandarin,13012,sing,14,0.623583966,20.54218769,21.16577165,1.603633278
Mandarin,13012,sing,14,0.495323426,51.67817919,52.17350262,2.018882912
Mandarin,13012,sing,14,0.419919069,52.17350262,52.59342169,2.38141126
Mandarin,13012,sing,14,0.311552858,52.59342169,52.90497455,3.20972822
Mandarin,13012,sing,14,0.501193728,52.90497455,53.40616827,1.995236461
Mandarin,13012,sing,14,0.325098634,53.40616827,53.73126691,3.075989544
Mandarin,13012,sing,14,0.243823976,53.73126691,53.97509088,4.101319393
Mandarin,13012,sing,14,0.582468386,53.97509088,54.55755927,1.716831374
Mandarin,13012,sing,14,0.284461305,54.55755927,54.84202057,3.515416622
Mandarin,13012,sing,14,0.365735964,54.84202057,55.20775654,2.734212928
Mandarin,13012,sing,14,0.601884465,55.20775654,55.809641,1.661448431
Mandarin,13012,sing,14,0.527089654,102.301397,102.8284867,1.89721045
Mandarin,13012,sing,14,0.447010622,102.8284867,103.2754973,2.237083305
Mandarin,13012,sing,14,0.277688417,103.2754973,103.5531857,3.601158491
Mandarin,13012,sing,14,0.555376834,103.5531857,104.1085626,1.800579246
Mandarin,13012,sing,14,0.338644411,104.1085626,104.447207,2.952949963
Mandarin,13012,sing,14,0.311552858,104.447207,104.7587598,3.20972822
Mandarin,13012,sing,14,0.460556399,104.7587598,105.2193162,2.171286737
Mandarin,13012,sing,14,0.331871523,105.2193162,105.5511878,3.013214248
Mandarin,13012,sing,14,0.325098634,105.5511878,105.8762864,3.075989544
Mandarin,13012,sing,14,0.8207151,105.8762864,106.6970015,1.218449617
