language,date,condition,speaker,duration,start,end,IOI
Mandarin,13010,sing,1,0.500727762,1.748611533,2.249339295,1.997093183
Mandarin,13010,sing,1,0.298007081,2.249339295,2.547346376,3.355624958
Mandarin,13010,sing,1,0.325098634,2.547346376,2.87244501,3.075989544
Mandarin,13010,sing,1,0.223505311,2.87244501,3.095950321,4.47416661
Mandarin,13010,sing,1,0.237051088,3.095950321,3.333001409,4.218499947
Mandarin,13010,sing,1,0.318325746,3.333001409,3.651327155,3.14143613
Mandarin,13010,sing,1,0.365735964,3.651327155,4.017063119,2.734212928
Mandarin,13010,sing,1,0.433464846,4.017063119,4.450527964,2.306992158
Mandarin,13010,sing,1,0.30477997,4.450527964,4.755307934,3.281055514
Mandarin,13010,sing,1,0.250596864,4.755307934,5.005904798,3.990472923
Mandarin,13010,sing,1,0.670981899,5.005904798,5.676886697,1.490353169
Mandarin,13010,sing,1,0.666311318,22.27461466,22.94092597,1.50079996
Mandarin,13010,sing,1,0.467329287,22.94092597,23.40825526,2.139818814
Mandarin,13010,sing,1,0.216732423,23.40825526,23.62498768,4.613984317
Mandarin,13010,sing,1,0.209959535,23.62498768,23.83494722,4.76282252
Mandarin,13010,sing,1,0.162549317,23.83494722,23.99749653,6.151979089
Mandarin,13010,sing,1,0.176095094,23.99749653,24.17359163,5.678749928
Mandarin,13010,sing,1,0.41080543,40.89531204,41.30611747,2.43424241
Mandarin,13010,sing,1,0.291234193,41.30611747,41.59735166,3.433662747
Mandarin,13010,sing,1,0.311552858,41.59735166,41.90890452,3.20972822
Mandarin,13010,sing,1,0.372508852,41.90890452,42.28141337,2.684499966
Mandarin,13010,sing,1,0.243823976,42.28141337,42.52523735,4.101319393
Mandarin,13010,sing,1,0.237051088,42.52523735,42.76228844,4.218499947
Mandarin,13010,sing,1,0.447010622,42.76228844,43.20929906,2.237083305
Mandarin,13010,sing,1,0.237051088,43.20929906,43.44635015,4.218499947
Mandarin,13010,sing,1,0.298007081,43.44635015,43.74435723,3.355624958
Mandarin,13010,sing,1,0.42225982,43.74435723,44.16661705,2.368210168
Mandarin,13010,sing,1,0.409873498,61.32999493,61.73986843,2.439777162
Mandarin,13010,sing,1,0.237051088,61.73986843,61.97691952,4.218499947
Mandarin,13010,sing,1,0.284461305,61.97691952,62.26138082,3.515416622
