language,date,condition,speaker,duration,start,end,IOI
Mandarin,13010,sing,5,0.200163328,18.2043036,18.40446693,4.995920123
Mandarin,13010,sing,5,0.250596864,18.40446693,18.65506379,3.990472923
Mandarin,13010,sing,5,0.237051088,18.65506379,18.89211488,4.218499947
Mandarin,13010,sing,5,0.257369752,18.89211488,19.14948463,3.885460477
Mandarin,13010,sing,5,0.826292362,19.14948463,19.97577699,1.210225395
Mandarin,13010,sing,5,0.284461305,19.97577699,20.2602383,3.515416622
Mandarin,13010,sing,5,0.45378351,20.2602383,20.71402181,2.203694002
Mandarin,13010,sing,5,0.243823976,20.71402181,20.95784578,4.101319393
Mandarin,13010,sing,5,0.216732423,20.95784578,21.1745782,4.613984317
Mandarin,13010,sing,5,0.619356146,21.1745782,21.79393435,1.614579926
Mandarin,13010,sing,5,0.386997481,37.22904444,37.61604193,2.583996145
Mandarin,13010,sing,5,0.480875063,37.61604193,38.09691699,2.079542227
Mandarin,13010,sing,5,0.426691958,38.09691699,38.52360895,2.343611081
Mandarin,13010,sing,5,0.257369752,38.52360895,38.7809787,3.885460477
Mandarin,13010,sing,5,0.270915529,38.7809787,39.05189423,3.691187453
Mandarin,13010,sing,5,0.386054628,39.05189423,39.43794886,2.590306985
Mandarin,13010,sing,5,0.284461305,39.43794886,39.72241016,3.515416622
Mandarin,13010,sing,5,0.223505311,39.72241016,39.94591547,4.47416661
Mandarin,13010,sing,5,0.521512393,39.94591547,40.46742786,1.917499976
Mandarin,13010,sing,5,0.361553191,57.7487188,58.11027199,2.765844761
Mandarin,13010,sing,5,0.237051088,58.11027199,58.34732308,4.218499947
Mandarin,13010,sing,5,0.237051088,58.34732308,58.58437417,4.218499947
Mandarin,13010,sing,5,0.18964087,58.58437417,58.77401504,5.273124933
Mandarin,13010,sing,5,0.223505311,58.77401504,58.99752035,4.47416661
Mandarin,13010,sing,5,0.223505311,58.99752035,59.22102566,4.47416661
Mandarin,13010,sing,5,0.216732423,59.22102566,59.43775808,4.613984317
Mandarin,13010,sing,5,0.440237734,59.43775808,59.87799582,2.271499971
Mandarin,13010,sing,5,0.196413758,59.87799582,60.07440958,5.091293039
Mandarin,13010,sing,5,0.250596864,60.07440958,60.32500644,3.990472923
Mandarin,13010,sing,5,0.76697271,60.32500644,61.09197915,1.303827356
