language,date,condition,speaker,duration,start,end,IOI
Mandarin,13011,sing,6,0.449932477,4.557313737,5.007246214,2.222555719
Mandarin,13011,sing,6,0.311552858,5.007246214,5.318799072,3.20972822
Mandarin,13011,sing,6,0.26414264,5.318799072,5.582941713,3.785833285
Mandarin,13011,sing,6,0.426691958,5.582941713,6.00963367,2.343611081
Mandarin,13011,sing,6,0.345417299,6.00963367,6.355050969,2.895048983
Mandarin,13011,sing,6,0.26414264,6.355050969,6.619193609,3.785833285
Mandarin,13011,sing,6,0.433464846,6.619193609,7.052658455,2.306992158
Mandarin,13011,sing,6,0.37928174,7.052658455,7.431940195,2.636562467
Mandarin,13011,sing,6,0.505044761,7.431940195,7.936984956,1.980022518
Mandarin,13011,sing,6,0.582742294,26.43645488,27.01919718,1.716024408
Mandarin,13011,sing,6,0.30477997,27.01919718,27.32397715,3.281055514
Mandarin,13011,sing,6,0.270915529,27.32397715,27.59489267,3.691187453
Mandarin,13011,sing,6,0.514739504,27.59489267,28.10963218,1.942730239
Mandarin,13011,sing,6,0.318325746,28.10963218,28.42795793,3.14143613
Mandarin,13011,sing,6,0.237051088,28.42795793,28.66500901,4.218499947
Mandarin,13011,sing,6,0.439963826,28.66500901,29.10497284,2.272914136
Mandarin,13011,sing,6,0.442149819,47.66695634,48.10910616,2.261676829
Mandarin,13011,sing,6,0.677288821,48.10910616,48.78639498,1.476474981
Mandarin,13011,sing,6,0.406373293,48.78639498,49.19276828,2.460791636
Mandarin,13011,sing,6,0.358963075,49.19276828,49.55173135,2.785801852
Mandarin,13011,sing,6,0.270915529,49.55173135,49.82264688,3.691187453
Mandarin,13011,sing,6,0.507966616,49.82264688,50.3306135,1.968633308
Mandarin,13011,sing,6,0.440237734,50.3306135,50.77085123,2.271499971
Mandarin,13011,sing,6,0.519600308,50.77085123,51.29045154,1.924556212
Mandarin,13011,sing,6,0.446081444,69.24964799,69.69572944,2.241743103
Mandarin,13011,sing,6,0.352190187,69.69572944,70.04791962,2.839374964
Mandarin,13011,sing,6,0.243823976,70.04791962,70.2917436,4.101319393
Mandarin,13011,sing,6,0.318325746,70.2917436,70.61006935,3.14143613
Mandarin,13011,sing,6,0.338644411,70.61006935,70.94871376,2.952949963
Mandarin,13011,sing,6,0.26414264,70.94871376,71.2128564,3.785833285
